Country;Year;Series;Value
Saint Kitts and Nevis;2017;GDP per capita (US dollars);16,818
Saint Kitts and Nevis;1985;GDP in constant 2010 prices (millions of US dollars);262
Saint Kitts and Nevis;1995;GDP in constant 2010 prices (millions of US dollars);455
Saint Kitts and Nevis;2005;GDP in constant 2010 prices (millions of US dollars);689
Saint Kitts and Nevis;2010;GDP in constant 2010 prices (millions of US dollars);705
Saint Kitts and Nevis;2015;GDP in constant 2010 prices (millions of US dollars);840
Saint Kitts and Nevis;2016;GDP in constant 2010 prices (millions of US dollars);859
Saint Kitts and Nevis;2017;GDP in constant 2010 prices (millions of US dollars);869
Saint Kitts and Nevis;1985;GDP real rates of growth (percent);8.6
Saint Kitts and Nevis;1995;GDP real rates of growth (percent);5.8
Saint Kitts and Nevis;2005;GDP real rates of growth (percent);8.8
Saint Kitts and Nevis;2010;GDP real rates of growth (percent);-2.2
Saint Kitts and Nevis;2015;GDP real rates of growth (percent);4.0
Saint Kitts and Nevis;2016;GDP real rates of growth (percent);2.2
Saint Kitts and Nevis;2017;GDP real rates of growth (percent);1.2
Saint Lucia;1985;GDP in current prices (millions of US dollars);249
Saint Lucia;1995;GDP in current prices (millions of US dollars);617
Saint Lucia;2005;GDP in current prices (millions of US dollars);935
Saint Lucia;2010;GDP in current prices (millions of US dollars);1,382
Saint Lucia;2015;GDP in current prices (millions of US dollars);1,622
Saint Lucia;2016;GDP in current prices (millions of US dollars);1,636
Saint Lucia;2017;GDP in current prices (millions of US dollars);1,718
Saint Lucia;1985;GDP per capita (US dollars);1,970
Saint Lucia;1995;GDP per capita (US dollars);4,199
Saint Lucia;2005;GDP per capita (US dollars);5,714
Saint Lucia;2010;GDP per capita (US dollars);8,008
Saint Lucia;2015;GDP per capita (US dollars);9,156
Saint Lucia;2016;GDP per capita (US dollars);9,188
Saint Lucia;2017;GDP per capita (US dollars);9,607
Saint Lucia;1985;GDP in constant 2010 prices (millions of US dollars);539
Saint Lucia;1995;GDP in constant 2010 prices (millions of US dollars);909
Saint Lucia;2005;GDP in constant 2010 prices (millions of US dollars);1,127
Saint Lucia;2010;GDP in constant 2010 prices (millions of US dollars);1,382
Saint Lucia;2015;GDP in constant 2010 prices (millions of US dollars);1,439
Saint Lucia;2016;GDP in constant 2010 prices (millions of US dollars);1,488
Saint Lucia;2017;GDP in constant 2010 prices (millions of US dollars);1,532
Saint Lucia;1985;GDP real rates of growth (percent);7.5
Saint Lucia;1995;GDP real rates of growth (percent);1.1
Saint Lucia;2005;GDP real rates of growth (percent);-1.7
Saint Lucia;2010;GDP real rates of growth (percent);0.2
Saint Lucia;2015;GDP real rates of growth (percent);-0.9
Saint Lucia;2016;GDP real rates of growth (percent);3.4
Saint Lucia;2017;GDP real rates of growth (percent);3.0
Saint Vincent & Grenadines;1985;GDP in current prices (millions of US dollars);133
Saint Vincent & Grenadines;1995;GDP in current prices (millions of US dollars);312
Saint Vincent & Grenadines;2005;GDP in current prices (millions of US dollars);551
Saint Vincent & Grenadines;2010;GDP in current prices (millions of US dollars);681
Saint Vincent & Grenadines;2015;GDP in current prices (millions of US dollars);757
Saint Vincent & Grenadines;2016;GDP in current prices (millions of US dollars);767
Saint Vincent & Grenadines;2017;GDP in current prices (millions of US dollars);780
Saint Vincent & Grenadines;1985;GDP per capita (US dollars);1,277
Saint Vincent & Grenadines;1995;GDP per capita (US dollars);2,887
Saint Vincent & Grenadines;2005;GDP per capita (US dollars);5,065
Saint Vincent & Grenadines;2010;GDP per capita (US dollars);6,232
Saint Vincent & Grenadines;2015;GDP per capita (US dollars);6,915
Saint Vincent & Grenadines;2016;GDP per capita (US dollars);6,994
Saint Vincent & Grenadines;2017;GDP per capita (US dollars);7,099
Saint Vincent & Grenadines;1985;GDP in constant 2010 prices (millions of US dollars);295
Saint Vincent & Grenadines;1995;GDP in constant 2010 prices (millions of US dollars);436
Saint Vincent & Grenadines;2005;GDP in constant 2010 prices (millions of US dollars);637
Saint Vincent & Grenadines;2010;GDP in constant 2010 prices (millions of US dollars);681
Saint Vincent & Grenadines;2015;GDP in constant 2010 prices (millions of US dollars);720
Saint Vincent & Grenadines;2016;GDP in constant 2010 prices (millions of US dollars);729
Saint Vincent & Grenadines;2017;GDP in constant 2010 prices (millions of US dollars);734
Saint Vincent & Grenadines;1985;GDP real rates of growth (percent);6.2
Saint Vincent & Grenadines;1995;GDP real rates of growth (percent);7.5
Saint Vincent & Grenadines;2005;GDP real rates of growth (percent);2.5
Saint Vincent & Grenadines;2010;GDP real rates of growth (percent);-3.3
Saint Vincent & Grenadines;2015;GDP real rates of growth (percent);1.8
Saint Vincent & Grenadines;2016;GDP real rates of growth (percent);1.3
Saint Vincent & Grenadines;2017;GDP real rates of growth (percent);0.7
Samoa;1985;GDP in current prices (millions of US dollars);85
Samoa;1995;GDP in current prices (millions of US dollars);196
Samoa;2005;GDP in current prices (millions of US dollars);434
Samoa;2010;GDP in current prices (millions of US dollars);679
Samoa;2015;GDP in current prices (millions of US dollars);774
Samoa;2016;GDP in current prices (millions of US dollars);822
Samoa;2017;GDP in current prices (millions of US dollars);856
Samoa;1985;GDP per capita (US dollars);532
Samoa;1995;GDP per capita (US dollars);1,151
Samoa;2005;GDP per capita (US dollars);2,414
Samoa;2010;GDP per capita (US dollars);3,648
Samoa;2015;GDP per capita (US dollars);3,995
Samoa;2016;GDP per capita (US dollars);4,213
Samoa;2017;GDP per capita (US dollars);4,356
Samoa;1985;GDP in constant 2010 prices (millions of US dollars);373
Samoa;1995;GDP in constant 2010 prices (millions of US dollars);405
Samoa;2005;GDP in constant 2010 prices (millions of US dollars);644
Samoa;2010;GDP in constant 2010 prices (millions of US dollars);679
Samoa;2015;GDP in constant 2010 prices (millions of US dollars);725
Samoa;2016;GDP in constant 2010 prices (millions of US dollars);772
Samoa;2017;GDP in constant 2010 prices (millions of US dollars);769
Samoa;1985;GDP real rates of growth (percent);3.9
Samoa;1995;GDP real rates of growth (percent);6.0
Samoa;2005;GDP real rates of growth (percent);5.1
Samoa;2010;GDP real rates of growth (percent);4.3
Samoa;2015;GDP real rates of growth (percent);2.9
Samoa;2016;GDP real rates of growth (percent);6.5
Samoa;2017;GDP real rates of growth (percent);-0.4
San Marino;1985;GDP in current prices (millions of US dollars);318
San Marino;1995;GDP in current prices (millions of US dollars);1,020
San Marino;2005;GDP in current prices (millions of US dollars);2,027
San Marino;2010;GDP in current prices (millions of US dollars);2,139
San Marino;2015;GDP in current prices (millions of US dollars);1,570
San Marino;2016;GDP in current prices (millions of US dollars);1,612
San Marino;2017;GDP in current prices (millions of US dollars);1,690
San Marino;1985;GDP per capita (US dollars);14,017
San Marino;1995;GDP per capita (US dollars);39,407
San Marino;2005;GDP per capita (US dollars);69,338
San Marino;2010;GDP per capita (US dollars);68,767
San Marino;2015;GDP per capita (US dollars);47,627
San Marino;2016;GDP per capita (US dollars);48,560
San Marino;2017;GDP per capita (US dollars);50,588
San Marino;1985;GDP in constant 2010 prices (millions of US dollars);998
San Marino;1995;GDP in constant 2010 prices (millions of US dollars);1,515
San Marino;2005;GDP in constant 2010 prices (millions of US dollars);2,355
San Marino;2010;GDP in constant 2010 prices (millions of US dollars);2,139
San Marino;2015;GDP in constant 2010 prices (millions of US dollars);1,729
San Marino;2016;GDP in constant 2010 prices (millions of US dollars);1,767
San Marino;2017;GDP in constant 2010 prices (millions of US dollars);1,800
San Marino;1985;GDP real rates of growth (percent);2.8
San Marino;1995;GDP real rates of growth (percent);9.3
San Marino;2005;GDP real rates of growth (percent);2.3
San Marino;2010;GDP real rates of growth (percent);-4.6
San Marino;2015;GDP real rates of growth (percent);0.5
San Marino;2016;GDP real rates of growth (percent);2.2
San Marino;2017;GDP real rates of growth (percent);1.9
Sao Tome and Principe;1985;GDP in current prices (millions of US dollars);79
Sao Tome and Principe;1995;GDP in current prices (millions of US dollars);99
Sao Tome and Principe;2005;GDP in current prices (millions of US dollars);126
Sao Tome and Principe;2010;GDP in current prices (millions of US dollars);197
Sao Tome and Principe;2015;GDP in current prices (millions of US dollars);316
Sao Tome and Principe;2016;GDP in current prices (millions of US dollars);354
Sao Tome and Principe;2017;GDP in current prices (millions of US dollars);393
Sao Tome and Principe;1985;GDP per capita (US dollars);759
Sao Tome and Principe;1995;GDP per capita (US dollars);780
Sao Tome and Principe;2005;GDP per capita (US dollars);811
Sao Tome and Principe;2010;GDP per capita (US dollars);1,130
Sao Tome and Principe;2015;GDP per capita (US dollars);1,613
Sao Tome and Principe;2016;GDP per capita (US dollars);1,772
Sao Tome and Principe;2017;GDP per capita (US dollars);1,921
Sao Tome and Principe;1985;GDP in constant 2010 prices (millions of US dollars);108
Sao Tome and Principe;1995;GDP in constant 2010 prices (millions of US dollars);110
Sao Tome and Principe;2005;GDP in constant 2010 prices (millions of US dollars);148
Sao Tome and Principe;2010;GDP in constant 2010 prices (millions of US dollars);197
Sao Tome and Principe;2015;GDP in constant 2010 prices (millions of US dollars);247
Sao Tome and Principe;2016;GDP in constant 2010 prices (millions of US dollars);257
Sao Tome and Principe;2017;GDP in constant 2010 prices (millions of US dollars);267
Sao Tome and Principe;1985;GDP real rates of growth (percent);9.3
Sao Tome and Principe;1995;GDP real rates of growth (percent);2.0
Sao Tome and Principe;2005;GDP real rates of growth (percent);7.1
Sao Tome and Principe;2010;GDP real rates of growth (percent);6.7
Sao Tome and Principe;2015;GDP real rates of growth (percent);3.9
Sao Tome and Principe;2016;GDP real rates of growth (percent);4.2
Sao Tome and Principe;2017;GDP real rates of growth (percent);3.9
Saudi Arabia;1985;GDP in current prices (millions of US dollars);103,894
Saudi Arabia;1995;GDP in current prices (millions of US dollars);143,152
Saudi Arabia;2005;GDP in current prices (millions of US dollars);328,461
Saudi Arabia;2010;GDP in current prices (millions of US dollars);528,207
Saudi Arabia;2015;GDP in current prices (millions of US dollars);654,270
Saudi Arabia;2016;GDP in current prices (millions of US dollars);644,935
Saudi Arabia;2017;GDP in current prices (millions of US dollars);683,827
Saudi Arabia;1985;GDP per capita (US dollars);7,877
Saudi Arabia;1995;GDP per capita (US dollars);7,641
Saudi Arabia;2005;GDP per capita (US dollars);13,740
Saudi Arabia;2010;GDP per capita (US dollars);19,260
Saudi Arabia;2015;GDP per capita (US dollars);20,733
Saudi Arabia;2016;GDP per capita (US dollars);19,982
Saudi Arabia;2017;GDP per capita (US dollars);20,761
Saudi Arabia;1985;GDP in constant 2010 prices (millions of US dollars);207,527
Saudi Arabia;1995;GDP in constant 2010 prices (millions of US dollars);349,402
Saudi Arabia;2005;GDP in constant 2010 prices (millions of US dollars);461,602
Saudi Arabia;2010;GDP in constant 2010 prices (millions of US dollars);528,207
Saudi Arabia;2015;GDP in constant 2010 prices (millions of US dollars);678,730
Saudi Arabia;2016;GDP in constant 2010 prices (millions of US dollars);690,069
Saudi Arabia;2017;GDP in constant 2010 prices (millions of US dollars);684,994
Saudi Arabia;1985;GDP real rates of growth (percent);-9.8
Saudi Arabia;1995;GDP real rates of growth (percent);0.2
Saudi Arabia;2005;GDP real rates of growth (percent);5.6
Saudi Arabia;2010;GDP real rates of growth (percent);5.0
Saudi Arabia;2015;GDP real rates of growth (percent);4.1
Saudi Arabia;2016;GDP real rates of growth (percent);1.7
Saudi Arabia;2017;GDP real rates of growth (percent);-0.7
Senegal;1985;GDP in current prices (millions of US dollars);3,632
Senegal;1995;GDP in current prices (millions of US dollars);6,306
Senegal;2005;GDP in current prices (millions of US dollars);11,267
Senegal;2010;GDP in current prices (millions of US dollars);16,725
Senegal;2015;GDP in current prices (millions of US dollars);17,761
Senegal;2016;GDP in current prices (millions of US dollars);18,972
Senegal;2017;GDP in current prices (millions of US dollars);21,126
Senegal;1985;GDP per capita (US dollars);560
Senegal;1995;GDP per capita (US dollars);721
Senegal;2005;GDP per capita (US dollars);1,001
Senegal;2010;GDP per capita (US dollars);1,295
Senegal;2015;GDP per capita (US dollars);1,186
Senegal;2016;GDP per capita (US dollars);1,231
Senegal;2017;GDP per capita (US dollars);1,333
Senegal;1985;GDP in constant 2010 prices (millions of US dollars);7,074
Senegal;1995;GDP in constant 2010 prices (millions of US dollars);8,878
Senegal;2005;GDP in constant 2010 prices (millions of US dollars);14,060
Senegal;2010;GDP in constant 2010 prices (millions of US dollars);16,725
Senegal;2015;GDP in constant 2010 prices (millions of US dollars);20,351
Senegal;2016;GDP in constant 2010 prices (millions of US dollars);21,619
Senegal;2017;GDP in constant 2010 prices (millions of US dollars);23,061
Senegal;1985;GDP real rates of growth (percent);3.8
Senegal;1995;GDP real rates of growth (percent);4.7
Senegal;2005;GDP real rates of growth (percent);5.6
Senegal;2010;GDP real rates of growth (percent);4.2
Senegal;2015;GDP real rates of growth (percent);6.4
Senegal;2016;GDP real rates of growth (percent);6.2
Senegal;2017;GDP real rates of growth (percent);6.7
Serbia;1995;GDP in current prices (millions of US dollars);21,823
Serbia;2005;GDP in current prices (millions of US dollars);26,252
Serbia;2010;GDP in current prices (millions of US dollars);39,460
Serbia;2015;GDP in current prices (millions of US dollars);37,160
Serbia;2016;GDP in current prices (millions of US dollars);38,300
Serbia;2017;GDP in current prices (millions of US dollars);41,590
Serbia;1995;GDP per capita (US dollars);2,208
Serbia;2005;GDP per capita (US dollars);3,528
Serbia;2010;GDP per capita (US dollars);5,412
Serbia;2015;GDP per capita (US dollars);5,237
Serbia;2016;GDP per capita (US dollars);5,426
Serbia;2017;GDP per capita (US dollars);5,912
Serbia;1995;GDP in constant 2010 prices (millions of US dollars);24,046
Serbia;2005;GDP in constant 2010 prices (millions of US dollars);34,596
Serbia;2010;GDP in constant 2010 prices (millions of US dollars);39,460
Serbia;2015;GDP in constant 2010 prices (millions of US dollars);40,184
Serbia;2016;GDP in constant 2010 prices (millions of US dollars);41,308
Serbia;2017;GDP in constant 2010 prices (millions of US dollars);42,155
Serbia;1995;GDP real rates of growth (percent);5.7
Serbia;2005;GDP real rates of growth (percent);5.5
Serbia;2010;GDP real rates of growth (percent);0.6
Serbia;2015;GDP real rates of growth (percent);0.8
Serbia;2016;GDP real rates of growth (percent);2.8
Serbia;2017;GDP real rates of growth (percent);2.0
Seychelles;1985;GDP in current prices (millions of US dollars);204
Seychelles;1995;GDP in current prices (millions of US dollars);614
Seychelles;2005;GDP in current prices (millions of US dollars);919
Seychelles;2010;GDP in current prices (millions of US dollars);970
Seychelles;2015;GDP in current prices (millions of US dollars);1,377
Seychelles;2016;GDP in current prices (millions of US dollars);1,428
Seychelles;2017;GDP in current prices (millions of US dollars);1,487
Seychelles;1985;GDP per capita (US dollars);2,922
Seychelles;1995;GDP per capita (US dollars);8,005
Seychelles;2005;GDP per capita (US dollars);10,357
Seychelles;2010;GDP per capita (US dollars);10,612
Seychelles;2015;GDP per capita (US dollars);14,695
Seychelles;2016;GDP per capita (US dollars);15,150
Seychelles;2017;GDP per capita (US dollars);15,693
Seychelles;1985;GDP in constant 2010 prices (millions of US dollars);392
Seychelles;1995;GDP in constant 2010 prices (millions of US dollars);596
Seychelles;2005;GDP in constant 2010 prices (millions of US dollars);783
Seychelles;2010;GDP in constant 2010 prices (millions of US dollars);970
Seychelles;2015;GDP in constant 2010 prices (millions of US dollars);1,232
Seychelles;2016;GDP in constant 2010 prices (millions of US dollars);1,288
Seychelles;2017;GDP in constant 2010 prices (millions of US dollars);1,368
Seychelles;1985;GDP real rates of growth (percent);10.3
Seychelles;1995;GDP real rates of growth (percent);-0.6
Seychelles;2005;GDP real rates of growth (percent);9.0
Seychelles;2010;GDP real rates of growth (percent);5.9
Seychelles;2015;GDP real rates of growth (percent);4.9
Seychelles;2016;GDP real rates of growth (percent);4.5
Seychelles;2017;GDP real rates of growth (percent);6.3
Sierra Leone;1985;GDP in current prices (millions of US dollars);1,376
Sierra Leone;1995;GDP in current prices (millions of US dollars);1,179
Sierra Leone;2005;GDP in current prices (millions of US dollars);1,650
Sierra Leone;2010;GDP in current prices (millions of US dollars);2,578
Sierra Leone;2015;GDP in current prices (millions of US dollars);4,248
Sierra Leone;2016;GDP in current prices (millions of US dollars);3,863
Sierra Leone;2017;GDP in current prices (millions of US dollars);3,740
Sierra Leone;1985;GDP per capita (US dollars);362
Sierra Leone;1995;GDP per capita (US dollars);276
Sierra Leone;2005;GDP per capita (US dollars);292
Sierra Leone;2010;GDP per capita (US dollars);399
Sierra Leone;2015;GDP per capita (US dollars);587
Sierra Leone;2016;GDP per capita (US dollars);522
Sierra Leone;2017;GDP per capita (US dollars);495
Sierra Leone;1985;GDP in constant 2010 prices (millions of US dollars);2,087
Sierra Leone;1995;GDP in constant 2010 prices (millions of US dollars);1,874
Sierra Leone;2005;GDP in constant 2010 prices (millions of US dollars);1,998
Sierra Leone;2010;GDP in constant 2010 prices (millions of US dollars);2,578
Sierra Leone;2015;GDP in constant 2010 prices (millions of US dollars);3,168
Sierra Leone;2016;GDP in constant 2010 prices (millions of US dollars);3,369
Sierra Leone;2017;GDP in constant 2010 prices (millions of US dollars);3,497
Sierra Leone;1985;GDP real rates of growth (percent);2.3
Sierra Leone;1995;GDP real rates of growth (percent);-10.0
Sierra Leone;2005;GDP real rates of growth (percent);4.5
Sierra Leone;2010;GDP real rates of growth (percent);5.3
Sierra Leone;2015;GDP real rates of growth (percent);-20.5
Sierra Leone;2016;GDP real rates of growth (percent);6.3
Sierra Leone;2017;GDP real rates of growth (percent);3.8
Singapore;1985;GDP in current prices (millions of US dollars);18,555
Singapore;1995;GDP in current prices (millions of US dollars);87,892
Singapore;2005;GDP in current prices (millions of US dollars);127,418
Singapore;2010;GDP in current prices (millions of US dollars);236,420
Singapore;2015;GDP in current prices (millions of US dollars);304,092
Singapore;2016;GDP in current prices (millions of US dollars);309,753
Singapore;2017;GDP in current prices (millions of US dollars);323,901
Singapore;1985;GDP per capita (US dollars);6,858
Singapore;1995;GDP per capita (US dollars);25,265
Singapore;2005;GDP per capita (US dollars);28,372
Singapore;2010;GDP per capita (US dollars);46,592
Singapore;2015;GDP per capita (US dollars);54,937
Singapore;2016;GDP per capita (US dollars);55,092
Singapore;2017;GDP per capita (US dollars);56,737
Singapore;1985;GDP in constant 2010 prices (millions of US dollars);44,696
Singapore;1995;GDP in constant 2010 prices (millions of US dollars);102,240
Singapore;2005;GDP in constant 2010 prices (millions of US dollars);170,716
Singapore;2010;GDP in constant 2010 prices (millions of US dollars);236,420
Singapore;2015;GDP in constant 2010 prices (millions of US dollars);292,165
Singapore;2016;GDP in constant 2010 prices (millions of US dollars);299,168
Singapore;2017;GDP in constant 2010 prices (millions of US dollars);309,994
Singapore;1985;GDP real rates of growth (percent);-0.7
Singapore;1995;GDP real rates of growth (percent);7.0
Singapore;2005;GDP real rates of growth (percent);7.5
Singapore;2010;GDP real rates of growth (percent);15.2
Singapore;2015;GDP real rates of growth (percent);2.2
Singapore;2016;GDP real rates of growth (percent);2.4
Singapore;2017;GDP real rates of growth (percent);3.6
Sint Maarten (Dutch part);2005;GDP in current prices (millions of US dollars);708
Sint Maarten (Dutch part);2010;GDP in current prices (millions of US dollars);896
Sint Maarten (Dutch part);2015;GDP in current prices (millions of US dollars);1,066
Sint Maarten (Dutch part);2016;GDP in current prices (millions of US dollars);1,072
Sint Maarten (Dutch part);2005;GDP per capita (US dollars);21,762
Sint Maarten (Dutch part);2010;GDP per capita (US dollars);27,065
Sint Maarten (Dutch part);2015;GDP per capita (US dollars);27,521
Sint Maarten (Dutch part);2016;GDP per capita (US dollars);27,116
Sint Maarten (Dutch part);2005;GDP in constant 2010 prices (millions of US dollars);805
Sint Maarten (Dutch part);2010;GDP in constant 2010 prices (millions of US dollars);896
Sint Maarten (Dutch part);2015;GDP in constant 2010 prices (millions of US dollars);942
Sint Maarten (Dutch part);2016;GDP in constant 2010 prices (millions of US dollars);947
Sint Maarten (Dutch part);2017;GDP in constant 2010 prices (millions of US dollars);867
Sint Maarten (Dutch part);2010;GDP real rates of growth (percent);1.1
Sint Maarten (Dutch part);2015;GDP real rates of growth (percent);0.5
Sint Maarten (Dutch part);2016;GDP real rates of growth (percent);0.4
Sint Maarten (Dutch part);2017;GDP real rates of growth (percent);-8.4
Slovakia;1995;GDP in current prices (millions of US dollars);19,959
Slovakia;2005;GDP in current prices (millions of US dollars);48,965
Slovakia;2010;GDP in current prices (millions of US dollars);89,501
Slovakia;2015;GDP in current prices (millions of US dollars);87,770
Slovakia;2016;GDP in current prices (millions of US dollars);89,848
Slovakia;2017;GDP in current prices (millions of US dollars);95,618
Slovakia;1995;GDP per capita (US dollars);3,713
Slovakia;2005;GDP per capita (US dollars);9,069
Slovakia;2010;GDP per capita (US dollars);16,561
Slovakia;2015;GDP per capita (US dollars);16,136
Slovakia;2016;GDP per capita (US dollars);16,503
Slovakia;2017;GDP per capita (US dollars);17,552
Slovakia;1995;GDP in constant 2010 prices (millions of US dollars);46,643
Slovakia;2005;GDP in constant 2010 prices (millions of US dollars);70,976
Slovakia;2010;GDP in constant 2010 prices (millions of US dollars);89,501
Slovakia;2015;GDP in constant 2010 prices (millions of US dollars);101,628
Slovakia;2016;GDP in constant 2010 prices (millions of US dollars);104,804
Slovakia;2017;GDP in constant 2010 prices (millions of US dollars);108,145
Slovakia;1995;GDP real rates of growth (percent);5.8
Slovakia;2005;GDP real rates of growth (percent);6.8
Slovakia;2010;GDP real rates of growth (percent);5.0
Slovakia;2015;GDP real rates of growth (percent);4.2
Slovakia;2016;GDP real rates of growth (percent);3.1
Slovakia;2017;GDP real rates of growth (percent);3.2
Slovenia;1995;GDP in current prices (millions of US dollars);21,274
Slovenia;2005;GDP in current prices (millions of US dollars);36,345
Slovenia;2010;GDP in current prices (millions of US dollars);48,014
Slovenia;2015;GDP in current prices (millions of US dollars);43,102
Slovenia;2016;GDP in current prices (millions of US dollars);44,641
Slovenia;2017;GDP in current prices (millions of US dollars);48,456
Slovenia;1995;GDP per capita (US dollars);10,683
Slovenia;2005;GDP per capita (US dollars);18,206
Slovenia;2010;GDP per capita (US dollars);23,477
Slovenia;2015;GDP per capita (US dollars);20,774
Slovenia;2016;GDP per capita (US dollars);21,484
Slovenia;2017;GDP per capita (US dollars);23,296
Slovenia;1995;GDP in constant 2010 prices (millions of US dollars);29,973
Slovenia;2005;GDP in constant 2010 prices (millions of US dollars);44,069
Slovenia;2010;GDP in constant 2010 prices (millions of US dollars);48,014
Slovenia;2015;GDP in constant 2010 prices (millions of US dollars);48,978
Slovenia;2016;GDP in constant 2010 prices (millions of US dollars);50,481
Slovenia;2017;GDP in constant 2010 prices (millions of US dollars);52,945
Slovenia;1995;GDP real rates of growth (percent);4.1
Slovenia;2005;GDP real rates of growth (percent);4.0
Slovenia;2010;GDP real rates of growth (percent);1.2
Slovenia;2015;GDP real rates of growth (percent);2.3
Slovenia;2016;GDP real rates of growth (percent);3.1
Slovenia;2017;GDP real rates of growth (percent);4.9
Solomon Islands;1985;GDP in current prices (millions of US dollars);160
Solomon Islands;1995;GDP in current prices (millions of US dollars);365
Solomon Islands;2005;GDP in current prices (millions of US dollars);429
Solomon Islands;2010;GDP in current prices (millions of US dollars);720
Solomon Islands;2015;GDP in current prices (millions of US dollars);1,059
Solomon Islands;2016;GDP in current prices (millions of US dollars);1,131
Solomon Islands;2017;GDP in current prices (millions of US dollars);1,212
Solomon Islands;1985;GDP per capita (US dollars);591
Solomon Islands;1995;GDP per capita (US dollars);1,015
Solomon Islands;2005;GDP per capita (US dollars);914
Solomon Islands;2010;GDP per capita (US dollars);1,363
Solomon Islands;2015;GDP per capita (US dollars);1,803
Solomon Islands;2016;GDP per capita (US dollars);1,886
Solomon Islands;2017;GDP per capita (US dollars);1,982
Solomon Islands;1985;GDP in constant 2010 prices (millions of US dollars);303
Solomon Islands;1995;GDP in constant 2010 prices (millions of US dollars);510
Solomon Islands;2005;GDP in constant 2010 prices (millions of US dollars);516
Solomon Islands;2010;GDP in constant 2010 prices (millions of US dollars);720
Solomon Islands;2015;GDP in constant 2010 prices (millions of US dollars);849
Solomon Islands;2016;GDP in constant 2010 prices (millions of US dollars);878
Solomon Islands;2017;GDP in constant 2010 prices (millions of US dollars);909
Solomon Islands;1985;GDP real rates of growth (percent);2.8
Solomon Islands;1995;GDP real rates of growth (percent);10.0
Solomon Islands;2005;GDP real rates of growth (percent);12.8
Solomon Islands;2010;GDP real rates of growth (percent);10.6
Solomon Islands;2015;GDP real rates of growth (percent);2.5
Solomon Islands;2016;GDP real rates of growth (percent);3.5
Solomon Islands;2017;GDP real rates of growth (percent);3.5
Somalia;1985;GDP in current prices (millions of US dollars);810
Somalia;1995;GDP in current prices (millions of US dollars);1,122
Somalia;2005;GDP in current prices (millions of US dollars);2,316
Somalia;2010;GDP in current prices (millions of US dollars);1,093
Somalia;2015;GDP in current prices (millions of US dollars);1,455
Somalia;2016;GDP in current prices (millions of US dollars);1,435
Somalia;2017;GDP in current prices (millions of US dollars);1,535
Somalia;1985;GDP per capita (US dollars);119
Somalia;1995;GDP per capita (US dollars);146
Somalia;2005;GDP per capita (US dollars);222
Somalia;2010;GDP per capita (US dollars);91
Somalia;2015;GDP per capita (US dollars);105
Somalia;2016;GDP per capita (US dollars);100
Somalia;2017;GDP per capita (US dollars);104
Somalia;1985;GDP in constant 2010 prices (millions of US dollars);1,031
Somalia;1995;GDP in constant 2010 prices (millions of US dollars);747
Somalia;2005;GDP in constant 2010 prices (millions of US dollars);963
Somalia;2010;GDP in constant 2010 prices (millions of US dollars);1,093
Somalia;2015;GDP in constant 2010 prices (millions of US dollars);1,257
Somalia;2016;GDP in constant 2010 prices (millions of US dollars);1,287
Somalia;2017;GDP in constant 2010 prices (millions of US dollars);1,311
Somalia;1985;GDP real rates of growth (percent);9.5
Somalia;2005;GDP real rates of growth (percent);3.0
Somalia;2010;GDP real rates of growth (percent);2.6
Somalia;2015;GDP real rates of growth (percent);2.7
Somalia;2016;GDP real rates of growth (percent);2.4
Somalia;2017;GDP real rates of growth (percent);1.8
South Africa;1985;GDP in current prices (millions of US dollars);59,648
South Africa;1995;GDP in current prices (millions of US dollars);157,434
South Africa;2005;GDP in current prices (millions of US dollars);257,772
South Africa;2010;GDP in current prices (millions of US dollars);375,348
South Africa;2015;GDP in current prices (millions of US dollars);317,536
South Africa;2016;GDP in current prices (millions of US dollars);295,746
South Africa;2017;GDP in current prices (millions of US dollars);348,872
South Africa;1985;GDP per capita (US dollars);1,768
South Africa;1995;GDP per capita (US dollars);3,741
South Africa;2005;GDP per capita (US dollars);5,280
South Africa;2010;GDP per capita (US dollars);7,276
South Africa;2015;GDP per capita (US dollars);5,743
South Africa;2016;GDP per capita (US dollars);5,280
South Africa;2017;GDP per capita (US dollars);6,151
South Africa;1985;GDP in constant 2010 prices (millions of US dollars);205,250
South Africa;1995;GDP in constant 2010 prices (millions of US dollars);232,702
South Africa;2005;GDP in constant 2010 prices (millions of US dollars);322,227
South Africa;2010;GDP in constant 2010 prices (millions of US dollars);375,348
South Africa;2015;GDP in constant 2010 prices (millions of US dollars);418,897
South Africa;2016;GDP in constant 2010 prices (millions of US dollars);421,265
South Africa;2017;GDP in constant 2010 prices (millions of US dollars);426,826
South Africa;1985;GDP real rates of growth (percent);-1.2
South Africa;1995;GDP real rates of growth (percent);3.1
South Africa;2005;GDP real rates of growth (percent);5.3
South Africa;2010;GDP real rates of growth (percent);3.0
South Africa;2015;GDP real rates of growth (percent);1.3
South Africa;2016;GDP real rates of growth (percent);0.6
South Africa;2017;GDP real rates of growth (percent);1.3
South Sudan;2010;GDP in current prices (millions of US dollars);15,206
South Sudan;2015;GDP in current prices (millions of US dollars);13,408
South Sudan;2016;GDP in current prices (millions of US dollars);6,534
South Sudan;2017;GDP in current prices (millions of US dollars);5,694
South Sudan;2010;GDP per capita (US dollars);1,510
South Sudan;2015;GDP per capita (US dollars);1,128
